,user,dt
38344,1465,20.07.2023
38345,1465,19.08.2023
38346,1465,28.08.2023
38347,1465,08.09.2023
38348,1465,16.09.2023
38349,1465,26.11.2023
38350,1465,09.02.2024
38351,1466,11.06.2023
38352,1466,13.06.2023
38353,1466,14.06.2023
38354,1466,15.06.2023
38355,1466,16.06.2023
38356,1466,17.06.2023
38357,1466,18.06.2023
38358,1466,19.06.2023
38359,1466,21.06.2023
38360,1466,22.06.2023
38361,1466,23.06.2023
38362,1466,24.06.2023
38363,1466,25.06.2023
38364,1466,27.06.2023
38365,1466,29.06.2023
38366,1466,30.06.2023
38367,1466,01.07.2023
38368,1466,04.07.2023
38369,1466,08.07.2023
38370,1466,11.07.2023
38371,1466,17.07.2023
38372,1466,22.07.2023
38373,1466,23.07.2023
38374,1466,31.07.2023
38375,1466,07.08.2023
38376,1466,09.08.2023
38377,1466,10.08.2023
38378,1466,11.08.2023
38379,1466,12.08.2023
38380,1466,16.08.2023
38381,1466,19.08.2023
38382,1466,22.08.2023
38383,1466,14.09.2023
38384,1466,05.10.2023
38385,1466,27.10.2023
38386,1466,03.12.2023
38387,1466,22.03.2024
38388,1467,19.02.2023
38389,1467,25.02.2023
38390,1467,26.02.2023
38391,1467,27.02.2023
38392,1467,28.02.2023
38393,1467,04.03.2023
38394,1467,06.03.2023
38395,1467,10.03.2023
38396,1467,13.03.2023
38397,1467,19.03.2023
38398,1467,21.03.2023
38399,1467,31.03.2023
38400,1467,05.04.2023
38401,1467,22.04.2023
38402,1467,29.04.2023
38403,1467,12.05.2023
38404,1467,16.05.2023
38405,1467,01.06.2023
38406,1467,04.06.2023
38407,1467,29.06.2023
38408,1467,06.07.2023
38409,1467,30.07.2023
38410,1468,28.12.2023
38411,1468,29.12.2023
38412,1468,31.12.2023
38413,1468,01.01.2024
38414,1468,03.01.2024
38415,1468,04.01.2024
38416,1468,06.01.2024
38417,1468,07.01.2024
38418,1468,09.01.2024
38419,1468,10.01.2024
38420,1468,11.01.2024
38421,1468,12.01.2024
38422,1468,13.01.2024
38423,1468,17.01.2024
38424,1468,20.01.2024
38425,1468,21.01.2024
38426,1468,23.01.2024
38427,1468,28.01.2024
38428,1468,31.01.2024
38429,1468,13.02.2024
38430,1468,19.02.2024
38431,1468,29.02.2024
38432,1468,10.03.2024
38433,1468,17.03.2024
38434,1468,24.03.2024
38435,1468,31.03.2024
38436,1468,04.04.2024
38437,1468,06.04.2024
38438,1468,10.04.2024
38439,1468,13.04.2024
38440,1468,22.04.2024
38441,1468,23.04.2024
38442,1468,11.05.2024
38443,1468,27.05.2024
38444,1468,06.06.2024
38445,1468,28.10.2024
38446,1468,12.12.2024
38447,1469,15.04.2024
38448,1469,16.04.2024
38449,1469,17.04.2024
38450,1469,18.04.2024
38451,1469,19.04.2024
38452,1469,20.04.2024
38453,1469,21.04.2024
38454,1469,23.04.2024
38455,1469,25.04.2024
38456,1469,26.04.2024
38457,1469,28.04.2024
38458,1469,02.05.2024
38459,1469,15.05.2024
38460,1469,19.05.2024
38461,1469,21.05.2024
38462,1469,22.05.2024
38463,1469,28.05.2024
38464,1469,31.05.2024
38465,1469,07.06.2024
38466,1469,09.06.2024
38467,1469,12.06.2024
38468,1469,15.06.2024
38469,1469,19.06.2024
38470,1469,23.06.2024
38471,1469,24.06.2024
38472,1469,04.08.2024
38473,1469,20.08.2024
38474,1469,05.09.2024
38475,1469,09.09.2024
38476,1469,14.09.2024
38477,1469,19.09.2024
38478,1469,27.09.2024
38479,1469,04.11.2024
38480,1469,11.02.2025
38481,1470,17.05.2023
38482,1470,19.05.2023
38483,1470,21.05.2023
38484,1470,24.05.2023
38485,1470,30.05.2023
38486,1470,01.06.2023
38487,1470,02.06.2023
38488,1470,10.06.2023
38489,1470,13.06.2023
38490,1470,16.06.2023
38491,1470,21.06.2023
38492,1470,04.07.2023
38493,1470,10.07.2023
38494,1470,11.07.2023
38495,1470,12.07.2023
38496,1470,14.08.2023
38497,1470,23.08.2023
38498,1470,03.09.2023
38499,1470,16.09.2023
38500,1470,18.09.2023
38501,1470,21.09.2023
38502,1470,14.10.2023
38503,1470,25.01.2024
38504,1471,02.04.2023
38505,1471,06.04.2023
38506,1471,08.04.2023
38507,1471,13.04.2023
38508,1471,15.04.2023
38509,1471,22.04.2023
38510,1471,23.04.2023
38511,1471,08.05.2023
38512,1471,26.05.2023
38513,1471,10.06.2023
38514,1471,11.06.2023
38515,1471,16.08.2023
38516,1471,06.09.2023
38517,1471,16.10.2023
38518,1472,30.12.2023
38519,1472,31.12.2023
38520,1472,01.01.2024
38521,1472,02.01.2024
38522,1472,05.01.2024
38523,1472,07.01.2024
38524,1472,08.01.2024
38525,1472,09.01.2024
38526,1472,12.01.2024
38527,1472,14.01.2024
38528,1472,17.01.2024
38529,1472,21.01.2024
38530,1472,24.01.2024
38531,1472,08.02.2024
38532,1472,17.02.2024
38533,1472,24.02.2024
38534,1472,28.02.2024
38535,1472,03.03.2024
38536,1472,06.03.2024
38537,1472,18.03.2024
38538,1472,23.03.2024
38539,1472,24.03.2024
38540,1472,28.03.2024
38541,1472,02.04.2024
38542,1472,15.04.2024
38543,1472,18.04.2024
38544,1472,09.05.2024
38545,1472,20.05.2024
38546,1473,23.01.2024
38547,1473,24.01.2024
38548,1473,25.01.2024
38549,1473,28.01.2024
38550,1473,29.01.2024
38551,1473,30.01.2024
38552,1473,01.02.2024
38553,1473,02.02.2024
38554,1473,03.02.2024
38555,1473,04.02.2024
38556,1473,11.02.2024
38557,1473,12.02.2024
38558,1473,14.02.2024
38559,1473,22.02.2024
38560,1473,24.02.2024
38561,1473,25.02.2024
38562,1473,27.02.2024
38563,1473,28.02.2024
38564,1473,08.03.2024
38565,1473,14.03.2024
38566,1473,27.03.2024
38567,1473,28.03.2024
38568,1473,04.04.2024
38569,1473,12.04.2024
38570,1473,14.04.2024
38571,1473,15.04.2024
38572,1473,18.04.2024
38573,1473,26.04.2024
38574,1473,27.04.2024
38575,1473,29.04.2024
38576,1473,14.05.2024
38577,1473,18.05.2024
38578,1473,23.05.2024
38579,1473,21.06.2024
38580,1473,01.07.2024
38581,1473,11.07.2024
38582,1473,24.07.2024
38583,1473,11.08.2024
38584,1474,02.11.2023
38585,1474,04.11.2023
38586,1474,05.11.2023
38587,1474,07.11.2023
38588,1474,09.11.2023
38589,1474,11.11.2023
38590,1474,16.11.2023
38591,1474,20.11.2023
38592,1474,30.11.2023
38593,1474,03.01.2024
38594,1475,30.05.2023
38595,1475,31.05.2023
38596,1475,01.06.2023
38597,1475,02.06.2023
38598,1475,04.06.2023
38599,1475,05.06.2023
38600,1475,10.06.2023
38601,1475,11.06.2023
38602,1475,14.06.2023
38603,1475,16.06.2023
38604,1475,17.06.2023
38605,1475,18.06.2023
38606,1475,20.06.2023
38607,1475,22.06.2023
38608,1475,24.06.2023
38609,1475,28.06.2023
38610,1475,05.07.2023
38611,1475,06.07.2023
38612,1475,07.07.2023
38613,1475,15.07.2023
38614,1475,16.07.2023
38615,1475,17.07.2023
38616,1475,18.07.2023
38617,1475,20.07.2023
38618,1475,21.07.2023
38619,1475,23.07.2023
38620,1475,25.07.2023
38621,1475,26.07.2023
38622,1475,28.07.2023
38623,1475,02.08.2023
38624,1475,04.08.2023
38625,1475,07.08.2023
38626,1475,09.08.2023
38627,1475,11.08.2023
38628,1475,15.08.2023
38629,1475,20.08.2023
38630,1475,25.08.2023
38631,1475,14.09.2023
38632,1475,19.09.2023
38633,1475,20.09.2023
38634,1475,22.09.2023
38635,1475,27.09.2023
38636,1475,07.10.2023
38637,1475,16.10.2023
38638,1475,29.10.2023
38639,1475,30.12.2023
38640,1475,08.01.2024
38641,1475,25.01.2024
38642,1476,24.03.2023
38643,1476,25.03.2023
38644,1476,27.03.2023
38645,1476,28.03.2023
38646,1476,31.03.2023
38647,1476,05.04.2023
38648,1476,13.04.2023
38649,1476,16.04.2023
38650,1476,14.05.2023
38651,1476,29.06.2023
38652,1476,28.08.2023
38653,1476,18.11.2023
38654,1476,11.12.2023
38655,1477,01.06.2023
38656,1477,02.06.2023
38657,1477,03.06.2023
38658,1477,11.06.2023
38659,1477,13.06.2023
38660,1477,21.06.2023
38661,1477,22.06.2023
38662,1477,25.06.2023
38663,1477,26.06.2023
38664,1477,04.07.2023
38665,1477,09.07.2023
38666,1477,13.07.2023
38667,1477,25.07.2023
38668,1477,26.07.2023
38669,1477,28.07.2023
38670,1477,02.08.2023
38671,1477,06.08.2023
38672,1477,16.08.2023
38673,1477,27.08.2023
38674,1477,19.09.2023
38675,1477,28.09.2023
38676,1477,02.10.2023
38677,1477,04.10.2023
38678,1477,08.10.2023
38679,1477,10.10.2023
38680,1477,13.10.2023
38681,1477,15.12.2023
38682,1477,15.03.2024
38683,1477,19.03.2024
38684,1477,22.03.2024
38685,1478,09.12.2023
38686,1478,10.12.2023
38687,1478,13.12.2023
38688,1478,16.12.2023
38689,1478,17.12.2023
38690,1478,18.12.2023
38691,1478,20.12.2023
38692,1478,21.12.2023
38693,1478,25.12.2023
38694,1478,26.12.2023
38695,1478,27.12.2023
38696,1478,29.12.2023
38697,1478,02.01.2024
38698,1478,07.01.2024
38699,1478,08.01.2024
38700,1478,09.01.2024
38701,1478,10.01.2024
38702,1478,13.01.2024
38703,1478,14.01.2024
38704,1478,17.01.2024
38705,1478,21.01.2024
38706,1478,22.01.2024
38707,1478,25.01.2024
38708,1478,14.02.2024
38709,1478,20.02.2024
38710,1478,24.02.2024
38711,1478,06.03.2024
38712,1478,08.03.2024
38713,1478,11.03.2024
38714,1478,14.03.2024
38715,1478,19.03.2024
38716,1478,05.05.2024
38717,1478,09.05.2024
38718,1478,21.05.2024
38719,1478,23.06.2024
38720,1478,14.07.2024
38721,1479,07.03.2023
38722,1479,08.03.2023
38723,1479,12.03.2023
38724,1479,14.03.2023
38725,1479,15.03.2023
38726,1479,16.03.2023
38727,1479,17.03.2023
38728,1479,19.03.2023
38729,1479,20.03.2023
38730,1479,22.03.2023
38731,1479,23.03.2023
38732,1479,26.03.2023
38733,1479,27.03.2023
38734,1479,28.03.2023
38735,1479,31.03.2023
38736,1479,02.04.2023
38737,1479,04.04.2023
38738,1479,09.04.2023
38739,1479,17.04.2023
38740,1479,19.04.2023
38741,1479,20.04.2023
38742,1479,21.04.2023
38743,1479,23.04.2023
38744,1479,24.04.2023
38745,1479,26.04.2023
38746,1479,28.04.2023
38747,1479,06.05.2023
38748,1479,09.05.2023
38749,1479,10.05.2023
38750,1479,17.05.2023
38751,1479,20.05.2023
38752,1479,27.05.2023
38753,1479,29.05.2023
38754,1479,11.06.2023
38755,1479,12.06.2023
38756,1479,15.06.2023
38757,1479,01.07.2023
38758,1479,07.07.2023
38759,1479,23.07.2023
38760,1479,18.08.2023
38761,1479,01.10.2023
38762,1479,31.10.2023
38763,1479,16.12.2023
38764,1479,24.12.2023
38765,1480,08.10.2023
38766,1480,09.10.2023
38767,1480,11.10.2023
38768,1480,12.10.2023
38769,1480,14.10.2023
38770,1480,17.10.2023
38771,1480,18.10.2023
38772,1480,19.10.2023
38773,1480,20.10.2023
38774,1480,21.10.2023
38775,1480,22.10.2023
38776,1480,28.10.2023
38777,1480,02.11.2023
38778,1480,08.11.2023
38779,1480,09.11.2023
38780,1480,18.11.2023
38781,1480,22.11.2023
38782,1480,11.12.2023
38783,1480,20.12.2023
38784,1480,27.12.2023
38785,1480,01.01.2024
38786,1480,05.01.2024
38787,1480,10.01.2024
38788,1480,12.01.2024
38789,1480,10.02.2024
38790,1480,20.02.2024
38791,1480,23.02.2024
38792,1480,02.03.2024
38793,1480,12.03.2024
38794,1480,07.04.2024
38795,1480,16.04.2024
38796,1480,17.05.2024
38797,1481,17.03.2023
38798,1481,18.03.2023
38799,1481,21.03.2023
38800,1481,25.03.2023
38801,1481,29.03.2023
38802,1481,01.04.2023
38803,1481,01.05.2023
38804,1481,22.06.2023
38805,1481,28.06.2023
38806,1481,03.07.2023
38807,1481,09.07.2023
38808,1481,17.07.2023
38809,1482,05.06.2023
38810,1482,06.06.2023
38811,1482,07.06.2023
38812,1482,08.06.2023
38813,1482,09.06.2023
38814,1482,10.06.2023
38815,1482,11.06.2023
38816,1482,12.06.2023
38817,1482,13.06.2023
38818,1482,16.06.2023
38819,1482,17.06.2023
38820,1482,18.06.2023
38821,1482,20.06.2023
38822,1482,21.06.2023
38823,1482,23.06.2023
38824,1482,28.06.2023
38825,1482,29.06.2023
38826,1482,01.07.2023
38827,1482,06.07.2023
38828,1482,14.07.2023
38829,1482,16.07.2023
38830,1482,20.07.2023
38831,1482,23.07.2023
38832,1482,29.07.2023
38833,1482,07.08.2023
38834,1482,09.08.2023
38835,1482,12.08.2023
38836,1482,21.08.2023
38837,1482,26.08.2023
38838,1482,13.09.2023
38839,1482,21.09.2023
38840,1482,19.10.2023
38841,1482,11.11.2023
38842,1482,15.11.2023
38843,1482,03.12.2023
38844,1482,08.12.2023
38845,1483,15.05.2024
38846,1483,16.05.2024
38847,1483,17.05.2024
38848,1483,18.05.2024
38849,1483,19.05.2024
38850,1483,20.05.2024
38851,1483,21.05.2024
38852,1483,25.05.2024
38853,1483,27.05.2024
38854,1483,29.05.2024
38855,1483,30.05.2024
38856,1483,07.06.2024
38857,1483,09.06.2024
38858,1483,10.06.2024
38859,1483,11.06.2024
38860,1483,19.06.2024
38861,1483,20.06.2024
38862,1483,22.06.2024
38863,1483,29.06.2024
38864,1483,30.06.2024
38865,1483,05.07.2024
38866,1483,08.07.2024
38867,1483,10.07.2024
38868,1483,11.07.2024
38869,1483,12.07.2024
38870,1483,15.07.2024
38871,1483,18.07.2024
38872,1483,22.07.2024
38873,1483,28.07.2024
38874,1483,30.07.2024
38875,1483,07.08.2024
38876,1483,09.08.2024
38877,1483,11.08.2024
38878,1483,24.08.2024
38879,1483,14.09.2024
38880,1483,19.09.2024
38881,1483,25.09.2024
38882,1483,05.10.2024
38883,1483,16.11.2024
38884,1483,21.11.2024
38885,1483,01.03.2025
38886,1484,16.06.2024
38887,1484,27.06.2024
38888,1484,21.07.2024
38889,1484,28.09.2024
38890,1484,08.01.2025
38891,1485,22.02.2023
38892,1485,23.02.2023
38893,1485,24.02.2023
38894,1485,25.02.2023
38895,1485,26.02.2023
38896,1485,27.02.2023
38897,1485,28.02.2023
38898,1485,01.03.2023
38899,1485,02.03.2023
38900,1485,03.03.2023
38901,1485,04.03.2023
38902,1485,05.03.2023
38903,1485,06.03.2023
38904,1485,08.03.2023
38905,1485,10.03.2023
38906,1485,11.03.2023
38907,1485,14.03.2023
38908,1485,17.03.2023
38909,1485,19.03.2023
38910,1485,21.03.2023
38911,1485,22.03.2023
38912,1485,23.03.2023
38913,1485,31.03.2023
38914,1485,18.04.2023
38915,1485,21.04.2023
38916,1485,25.04.2023
38917,1485,30.04.2023
38918,1485,05.05.2023
38919,1485,18.05.2023
38920,1485,22.05.2023
38921,1485,30.05.2023
38922,1485,02.06.2023
38923,1485,05.09.2023
38924,1485,24.11.2023
38925,1486,17.11.2023
38926,1486,19.11.2023
38927,1486,21.11.2023
38928,1486,22.11.2023
38929,1486,24.11.2023
38930,1486,26.11.2023
38931,1486,27.11.2023
38932,1486,28.11.2023
38933,1486,07.12.2023
38934,1486,08.12.2023
38935,1486,11.12.2023
38936,1486,15.12.2023
38937,1486,17.12.2023
38938,1486,20.12.2023
38939,1486,25.12.2023
38940,1486,02.01.2024
38941,1486,04.01.2024
38942,1486,06.01.2024
38943,1486,15.01.2024
38944,1486,22.01.2024
38945,1486,29.01.2024
38946,1486,02.02.2024
38947,1486,09.02.2024
38948,1486,12.02.2024
38949,1486,15.02.2024
38950,1486,31.03.2024
38951,1486,14.04.2024
38952,1486,27.04.2024
38953,1486,03.05.2024
38954,1486,29.05.2024
38955,1486,10.06.2024
38956,1486,25.06.2024
38957,1486,01.07.2024
38958,1486,24.07.2024
38959,1486,18.08.2024
38960,1486,26.08.2024
38961,1487,10.02.2024
38962,1487,11.02.2024
38963,1487,12.02.2024
38964,1487,13.02.2024
38965,1487,14.02.2024
38966,1487,16.02.2024
38967,1487,17.02.2024
38968,1487,20.02.2024
38969,1487,21.02.2024
38970,1487,22.02.2024
38971,1487,27.02.2024
38972,1487,02.03.2024
38973,1487,11.03.2024
38974,1487,13.03.2024
38975,1487,14.03.2024
38976,1487,25.03.2024
38977,1487,27.03.2024
38978,1487,28.03.2024
38979,1487,13.04.2024
38980,1487,17.04.2024
38981,1487,20.04.2024
38982,1487,25.04.2024
38983,1487,27.04.2024
38984,1487,01.05.2024
38985,1487,03.05.2024
38986,1487,04.05.2024
38987,1487,08.05.2024
38988,1487,19.05.2024
38989,1487,23.06.2024
38990,1487,10.07.2024
38991,1487,08.08.2024
38992,1487,13.08.2024
38993,1487,19.09.2024
38994,1487,05.11.2024
38995,1488,20.02.2023
38996,1488,24.02.2023
38997,1488,25.02.2023
38998,1488,26.02.2023
38999,1488,01.03.2023
39000,1488,09.05.2023
39001,1488,26.05.2023
39002,1488,27.05.2023
39003,1489,21.02.2024
39004,1489,22.02.2024
39005,1489,25.02.2024
39006,1489,27.02.2024
39007,1489,28.02.2024
39008,1489,02.03.2024
39009,1489,03.03.2024
39010,1489,04.03.2024
39011,1489,05.03.2024
39012,1489,10.03.2024
39013,1489,11.03.2024
39014,1489,18.03.2024
39015,1489,19.03.2024
39016,1489,21.03.2024
39017,1489,23.03.2024
39018,1489,09.04.2024
39019,1489,11.04.2024
39020,1489,19.04.2024
39021,1489,25.04.2024
39022,1489,03.05.2024
39023,1489,12.07.2024
39024,1489,21.07.2024
39025,1489,02.08.2024
39026,1489,25.08.2024
39027,1490,15.06.2024
39028,1490,16.06.2024
39029,1490,18.06.2024
39030,1490,19.06.2024
39031,1490,22.06.2024
39032,1490,25.06.2024
39033,1490,26.06.2024
39034,1490,28.06.2024
39035,1490,01.07.2024
39036,1490,02.07.2024
39037,1490,03.07.2024
39038,1490,04.07.2024
39039,1490,05.07.2024
39040,1490,06.07.2024
39041,1490,12.07.2024
39042,1490,13.07.2024
39043,1490,17.07.2024
39044,1490,18.07.2024
39045,1490,26.07.2024
39046,1490,04.08.2024
39047,1490,07.08.2024
39048,1490,10.08.2024
39049,1490,18.08.2024
39050,1490,23.08.2024
39051,1490,25.08.2024
39052,1490,01.09.2024
39053,1490,13.09.2024
39054,1490,25.10.2024
39055,1490,30.10.2024
39056,1490,18.11.2024
39057,1490,27.11.2024
39058,1490,08.12.2024
39059,1490,14.01.2025
39060,1490,16.02.2025
39061,1490,19.02.2025
39062,1491,06.10.2023
39063,1491,07.10.2023
39064,1491,09.10.2023
39065,1491,11.10.2023
39066,1491,17.10.2023
39067,1491,18.10.2023
39068,1491,19.10.2023
39069,1491,23.10.2023
39070,1491,28.10.2023
39071,1491,27.11.2023
39072,1491,28.11.2023
39073,1491,08.12.2023
39074,1491,21.12.2023
39075,1491,01.01.2024
39076,1491,07.01.2024
39077,1491,31.01.2024
39078,1491,05.02.2024
39079,1491,30.03.2024
39080,1491,07.04.2024
39081,1491,10.04.2024
39082,1491,14.06.2024
39083,1492,11.06.2024
39084,1492,12.06.2024
39085,1492,13.06.2024
39086,1492,15.06.2024
39087,1492,16.06.2024
39088,1492,18.06.2024
39089,1492,19.06.2024
39090,1492,23.06.2024
39091,1492,24.06.2024
39092,1492,26.06.2024
39093,1492,29.06.2024
39094,1492,30.06.2024
39095,1492,18.07.2024
39096,1492,19.07.2024
39097,1492,23.07.2024
39098,1492,04.08.2024
39099,1492,10.08.2024
39100,1492,14.08.2024
39101,1492,27.08.2024
39102,1492,28.08.2024
39103,1492,05.09.2024
39104,1492,14.12.2024
39105,1492,16.12.2024
39106,1492,13.01.2025
39107,1493,05.03.2024
39108,1493,06.03.2024
39109,1493,07.03.2024
39110,1493,08.03.2024
39111,1493,09.03.2024
39112,1493,10.03.2024
39113,1493,12.03.2024
39114,1493,13.03.2024
39115,1493,14.03.2024
39116,1493,15.03.2024
39117,1493,16.03.2024
39118,1493,17.03.2024
39119,1493,18.03.2024
39120,1493,20.03.2024
39121,1493,23.03.2024
39122,1493,30.03.2024
39123,1493,11.04.2024
39124,1493,14.04.2024
39125,1493,15.04.2024
39126,1493,16.04.2024
39127,1493,19.04.2024
39128,1493,23.04.2024
39129,1493,25.04.2024
39130,1493,01.05.2024
39131,1493,07.05.2024
39132,1493,09.05.2024
39133,1493,10.05.2024
39134,1493,16.05.2024
39135,1493,17.05.2024
39136,1493,31.05.2024
39137,1493,15.06.2024
39138,1493,21.06.2024
39139,1493,30.06.2024
39140,1493,09.07.2024
39141,1493,05.08.2024
39142,1493,05.10.2024
39143,1493,15.12.2024
39144,1493,26.12.2024
39145,1493,25.02.2025
39146,1494,17.03.2023
39147,1494,29.03.2023
39148,1494,31.03.2023
39149,1494,01.05.2023
39150,1494,11.05.2023
39151,1494,23.05.2023
39152,1494,19.06.2023
39153,1494,21.06.2023
39154,1494,12.07.2023
39155,1495,23.04.2023
39156,1495,02.05.2023
39157,1495,12.05.2023
39158,1495,17.05.2023
39159,1495,04.06.2023
39160,1495,19.07.2023
39161,1495,06.09.2023
39162,1495,03.10.2023
39163,1496,02.07.2023
39164,1496,03.07.2023
39165,1496,05.07.2023
39166,1496,06.07.2023
39167,1496,08.07.2023
39168,1496,10.07.2023
39169,1496,21.07.2023
39170,1496,29.07.2023
39171,1496,30.07.2023
39172,1496,03.08.2023
39173,1496,09.08.2023
39174,1496,25.08.2023
39175,1496,10.09.2023
39176,1496,17.09.2023
39177,1496,19.09.2023
39178,1496,26.10.2023
39179,1496,07.01.2024
39180,1496,21.01.2024
39181,1496,17.03.2024
39182,1497,22.04.2023
39183,1497,23.04.2023
39184,1497,24.04.2023
39185,1497,30.04.2023
39186,1497,01.05.2023
39187,1497,03.05.2023
39188,1497,05.05.2023
39189,1497,08.05.2023
39190,1497,11.05.2023
39191,1497,15.05.2023
39192,1497,29.05.2023
39193,1497,08.06.2023
39194,1497,18.06.2023
39195,1497,22.06.2023
39196,1497,30.06.2023
39197,1497,14.07.2023
39198,1497,05.08.2023
39199,1497,20.09.2023
39200,1497,03.10.2023
39201,1497,21.11.2023
39202,1498,14.12.2023
39203,1498,19.12.2023
39204,1498,21.12.2023
39205,1498,22.12.2023
39206,1498,23.12.2023
39207,1498,24.12.2023
39208,1498,25.12.2023
39209,1498,26.12.2023
39210,1498,27.12.2023
39211,1498,02.01.2024
39212,1498,06.01.2024
39213,1498,07.01.2024
39214,1498,18.01.2024
39215,1498,19.01.2024
39216,1498,23.01.2024
39217,1498,25.01.2024
39218,1498,08.02.2024
39219,1498,01.03.2024
39220,1498,09.03.2024
39221,1498,15.03.2024
39222,1498,02.04.2024
39223,1498,26.05.2024
39224,1498,29.05.2024
39225,1498,17.06.2024
39226,1498,22.07.2024
39227,1499,05.02.2024
39228,1499,06.02.2024
39229,1499,07.02.2024
39230,1499,08.02.2024
39231,1499,09.02.2024
39232,1499,10.02.2024
39233,1499,11.02.2024
39234,1499,12.02.2024
39235,1499,14.02.2024
39236,1499,15.02.2024
39237,1499,17.02.2024
39238,1499,18.02.2024
39239,1499,19.02.2024
39240,1499,20.02.2024
39241,1499,21.02.2024
39242,1499,22.02.2024
39243,1499,23.02.2024
39244,1499,27.02.2024
39245,1499,28.02.2024
39246,1499,29.02.2024
39247,1499,03.03.2024
39248,1499,06.03.2024
39249,1499,08.03.2024
39250,1499,10.03.2024
39251,1499,12.03.2024
39252,1499,13.03.2024
39253,1499,18.03.2024
39254,1499,20.03.2024
39255,1499,27.03.2024
39256,1499,29.03.2024
39257,1499,31.03.2024
39258,1499,03.04.2024
39259,1499,04.04.2024
39260,1499,09.04.2024
39261,1499,10.04.2024
39262,1499,13.04.2024
39263,1499,17.04.2024
39264,1499,23.04.2024
39265,1499,05.05.2024
39266,1499,09.05.2024
39267,1499,20.05.2024
39268,1499,10.06.2024
39269,1499,24.06.2024
39270,1499,09.07.2024
39271,1499,11.08.2024
39272,1499,15.08.2024
39273,1499,05.09.2024
39274,1499,11.01.2025
39275,1500,27.06.2024
39276,1500,26.07.2024
39277,1500,31.08.2024
39278,1500,31.12.2024
39279,1501,05.06.2024
39280,1501,12.06.2024
39281,1501,24.06.2024
39282,1501,25.06.2024
39283,1501,18.10.2024
39284,1502,14.01.2024
39285,1502,16.01.2024
39286,1502,27.01.2024
39287,1502,02.04.2024
39288,1502,23.05.2024
39289,1502,26.05.2024
39290,1502,14.06.2024
39291,1502,20.08.2024
39292,1503,22.05.2023
39293,1503,29.05.2023
39294,1503,01.06.2023
39295,1503,05.06.2023
39296,1503,06.06.2023
39297,1503,11.04.2024
39298,1504,19.05.2024
39299,1504,20.05.2024
39300,1504,21.05.2024
39301,1504,22.05.2024
39302,1504,23.05.2024
39303,1504,24.05.2024
39304,1504,25.05.2024
39305,1504,28.05.2024
39306,1504,29.05.2024
39307,1504,31.05.2024
39308,1504,07.06.2024
39309,1504,08.06.2024
39310,1504,10.06.2024
39311,1504,11.06.2024
39312,1504,12.06.2024
39313,1504,13.06.2024
39314,1504,20.06.2024
39315,1504,26.06.2024
39316,1504,28.06.2024
39317,1504,29.06.2024
39318,1504,04.07.2024
39319,1504,07.07.2024
39320,1504,17.07.2024
39321,1504,21.07.2024
39322,1504,24.07.2024
39323,1504,25.07.2024
39324,1504,29.07.2024
39325,1504,31.07.2024
39326,1504,08.08.2024
39327,1504,11.08.2024
39328,1504,25.08.2024
39329,1504,28.08.2024
39330,1504,12.09.2024
39331,1504,20.09.2024
39332,1504,22.09.2024
39333,1504,30.09.2024
39334,1504,10.10.2024
39335,1504,31.10.2024
39336,1504,27.11.2024
39337,1504,22.12.2024
39338,1504,31.03.2025
39339,1504,20.04.2025
39340,1505,14.06.2023
39341,1505,22.06.2023
39342,1505,25.06.2023
39343,1505,10.07.2023
39344,1505,20.07.2023
39345,1505,24.07.2023
39346,1505,31.07.2023
39347,1505,07.08.2023
39348,1505,15.08.2023
39349,1505,24.09.2023
39350,1505,14.11.2023
39351,1506,21.04.2023
39352,1506,22.04.2023
39353,1506,23.04.2023
39354,1506,24.04.2023
39355,1506,26.04.2023
39356,1506,28.04.2023
39357,1506,29.04.2023
39358,1506,22.05.2023
39359,1506,10.06.2023
39360,1506,21.06.2023
39361,1506,15.07.2023
39362,1506,06.08.2023
39363,1506,11.08.2023
39364,1506,15.08.2023
39365,1506,12.09.2023
39366,1506,29.09.2023
39367,1506,03.10.2023
39368,1506,12.01.2024
39369,1506,28.01.2024
39370,1506,06.02.2024
39371,1507,19.03.2023
39372,1507,20.03.2023
39373,1507,21.03.2023
39374,1507,23.03.2023
39375,1507,24.03.2023
39376,1507,25.03.2023
39377,1507,26.03.2023
39378,1507,27.03.2023
39379,1507,28.03.2023
39380,1507,30.03.2023
39381,1507,31.03.2023
39382,1507,05.04.2023
39383,1507,06.04.2023
39384,1507,11.04.2023
39385,1507,15.04.2023
39386,1507,20.04.2023
39387,1507,25.04.2023
39388,1507,26.04.2023
39389,1507,27.04.2023
39390,1507,29.04.2023
39391,1507,01.05.2023
39392,1507,07.05.2023
39393,1507,10.05.2023
39394,1507,14.05.2023
39395,1507,15.05.2023
39396,1507,18.06.2023
39397,1507,28.06.2023
39398,1507,29.06.2023
39399,1507,10.07.2023
39400,1507,23.07.2023
39401,1507,31.07.2023
39402,1507,03.09.2023
39403,1507,23.09.2023
39404,1507,28.09.2023
39405,1508,10.06.2024
39406,1508,16.06.2024
39407,1508,19.06.2024
39408,1508,21.07.2024
39409,1508,24.07.2024
39410,1508,01.08.2024
39411,1508,11.09.2024
39412,1509,31.08.2023
39413,1509,02.09.2023
39414,1509,05.09.2023
39415,1509,08.09.2023
39416,1509,10.09.2023
39417,1509,13.09.2023
39418,1509,15.09.2023
39419,1509,19.09.2023
